,Title,Singer,Img,Mp3,Link
314,Chống Dịch Như Chống Giặc.,Ưng Đại Vệ,https://data.chiasenhac.com/data/cover/131/130972.jpg,https://data25.chiasenhac.com/download2/2132/6/2131255-90661c9d/128/Chong%20Dich%20Nhu%20Chong%20Giac_%20-%20Ung%20Dai%20Ve.mp3,https://vi.chiasenhac.vn/nghe-album/chong-dich-nhu-chong-giac-single-xss7v70tqt2tnf.html
315,Phố Cũ Còn Anh,Đình Bình and Quinn,https://data.chiasenhac.com/data/cover/131/130969.jpg,https://data25.chiasenhac.com/download2/2132/6/2131248-3d9deaf7/128/Pho%20Cu%20Con%20Anh%20-%20Dinh%20Binh_%20Quinn.mp3,https://vi.chiasenhac.vn/nghe-album/pho-cu-con-anh-single-xss7v7zvqt2t12.html
316,Miền Đất Hứa,Kenbi Trần,https://data.chiasenhac.com/data/cover/131/130968.jpg,https://data25.chiasenhac.com/download2/2132/6/2131246-17c55138/128/Mien%20Dat%20Hua%20-%20Kenbi%20Tran.mp3,https://vi.chiasenhac.vn/nghe-album/mien-dat-hua-single-xss7v7z3qt2t1w.html
317,Chuyện Thường Tình Thế Thôi,Thanh Thảo,https://data.chiasenhac.com/data/cover/131/130967.jpg,https://data25.chiasenhac.com/download2/2132/6/2131236-5aac9589/128/Chuyen%20Thuong%20Tinh%20The%20Thoi%20-%20Thanh%20Thao.mp3,https://vi.chiasenhac.vn/nghe-album/thuy-nga-music-box-16-tinh-ca-le-quang-singer-xss7v7zsqt2t14.html
318,Đừng Quên Em,Quỳnh Vi,https://data.chiasenhac.com/data/cover/131/130964.jpg,https://data25.chiasenhac.com/download2/2132/6/2131193-f953cfd2/128/Dung%20Quen%20Em%20-%20Quynh%20Vi.mp3,https://vi.chiasenhac.vn/nghe-album/thuy-nga-music-box-20-neu-co-kiep-sau-singer-xss7v7z7qt2t1t.html
319,Hương Tình Muộn,Hương Lan,https://data.chiasenhac.com/data/cover/131/130947.jpg,https://data25.chiasenhac.com/download2/2132/6/2131146-bdd4c79a/128/Huong%20Tinh%20Muon%20-%20Huong%20Lan.mp3,https://vi.chiasenhac.vn/nghe-album/thuy-nga-music-box-19-tinh-khuc-nhat-ngan-singer-xss7v7vmqt2t28.html
320,Hoài Một Đời Chờ Đợi,Khang Việt,https://data.chiasenhac.com/data/cover/131/130936.jpg,https://data25.chiasenhac.com/download2/2132/6/2131098-95234285/128/Hoai%20Mot%20Doi%20Cho%20Doi%20-%20Khang%20Viet.mp3,https://vi.chiasenhac.vn/nghe-album/hoai-mot-doi-cho-doi-single-xss7v733qt2tww.html
321,Nương Tử,Tường Quân,https://data.chiasenhac.com/data/cover/131/130935.jpg,https://data25.chiasenhac.com/download2/2132/6/2131097-988ea0e3/128/Nuong%20Tu%20-%20Tuong%20Quan.mp3,https://vi.chiasenhac.vn/nghe-album/nuong-tu-single-xss7v73sqt2tw4.html
322,Nhạc Đỏ Remix 2020 - Cô Gái Mở Đường | Nhạc Đỏ Lương Gia Huy Remix Bass Cực Chất (Part I),Lương Gia Huy,https://data.chiasenhac.com/data/cover/131/130930.jpg,https://data25.chiasenhac.com/download2/2132/6/2131074-4cc2fbc2/128/Nhac%20Do%20Remix%202020%20-%20Co%20Gai%20Mo%20Duong%20Nha.mp3,https://vi.chiasenhac.vn/nghe-album/nhac-do-remix-2020-co-gai-mo-duong-nhac-do-luong-gia-huy-remix-bass-cuc-chat-xss7v73wqt2tw9.html
323,Yêu Đến Đâu Hay Đến Đó,Han Sara,https://data.chiasenhac.com/data/cover/131/130923.jpg,https://data25.chiasenhac.com/download2/2132/6/2131026-f8ef1431/128/Yeu%20Den%20Dau%20Hay%20Den%20Do%20-%20Han%20Sara.mp3,https://vi.chiasenhac.vn/nghe-album/yeu-den-dau-hay-den-do-single-xss7v7s0qt2t4n.html
324,Mùa Đông Không Lạnh (Remake Version),Akira Phan,https://data.chiasenhac.com/data/cover/131/130904.jpg,https://data25.chiasenhac.com/download2/2131/6/2130925-d9b5add1/128/Mua%20Dong%20Khong%20Lanh%20Remake%20Version_%20-%20Ak.mp3,https://vi.chiasenhac.vn/nghe-album/mua-dong-khong-lanh-remake-version-single-xss7v753qt2thw.html
325,Kẻ May Mắn,Gin Tuấn Kiệt,https://data.chiasenhac.com/data/cover/131/130839.jpg,https://data25.chiasenhac.com/download2/2131/6/2130581-cedd8f48/128/Ke%20May%20Man%20-%20Gin%20Tuan%20Kiet.mp3,https://vi.chiasenhac.vn/nghe-album/ke-may-man-single-xss7v7wsqt2t94.html
326,Vẫn Còn Có Anh,Samson,https://data.chiasenhac.com/data/cover/131/130837.jpg,https://data25.chiasenhac.com/download2/2131/6/2130576-c0f75238/128/Van%20Con%20Co%20Anh%20-%20Samson.mp3,https://vi.chiasenhac.vn/nghe-album/van-con-co-anh-xss7v7w6qt2t9k.html
327,Nắng,Anh Khoa,https://data.chiasenhac.com/data/cover/131/130836.jpg,https://data25.chiasenhac.com/download2/2131/6/2130575-23377fc8/128/Nang%20-%20Anh%20Khoa.mp3,https://vi.chiasenhac.vn/nghe-album/nang-single-xss7v7w7qt2t9t.html
328,Chẳng Thuộc Về Nhau,T-Pame,https://data.chiasenhac.com/data/cover/131/130835.jpg,https://data25.chiasenhac.com/download2/2131/6/2130573-40dae68e/128/Chang%20Thuoc%20Ve%20Nhau%20-%20T-Pame.mp3,https://vi.chiasenhac.vn/nghe-album/chang-thuoc-ve-nhau-single-xss7v7wmqt2t98.html
329,Em Nói Dối Đấy,N Ly,https://data.chiasenhac.com/data/cover/131/130834.jpg,https://data25.chiasenhac.com/download2/2131/6/2130571-d5e3cb4a/128/Em%20Noi%20Doi%20Day%20-%20N%20Ly.mp3,https://vi.chiasenhac.vn/nghe-album/em-noi-doi-day-single-xss7v7wwqt2t99.html
330,Đừng Nhắc Chuyện Lòng,Mai Thiên Vân,https://data.chiasenhac.com/data/cover/131/130795.jpg,https://data25.chiasenhac.com/download2/2131/6/2130459-229b19b2/128/Dung%20Nhac%20Chuyen%20Long%20-%20Mai%20Thien%20Van.mp3,https://vi.chiasenhac.vn/nghe-album/nhung-dom-mat-hoa-chau-xss7v7c0qt2tvn.html
331,Nối Lại Tình Xưa,Phương Mỹ Chi and Trung Quang,https://data.chiasenhac.com/data/cover/131/130777.jpg,https://data25.chiasenhac.com/download2/2131/6/2130385-89a240a5/128/Noi%20Lai%20Tinh%20Xua%20-%20Phuong%20My%20Chi_%20Trung.mp3,https://vi.chiasenhac.vn/nghe-album/music-for-love-2020-xss7v7dvqt2tm2.html
332,Tệ Quá Đi Thôi,Deus Tiến Đạt,https://data.chiasenhac.com/data/cover/131/130765.jpg,https://data25.chiasenhac.com/download2/2131/6/2130289-bbbdb288/128/Te%20Qua%20Di%20Thoi%20-%20Deus%20Tien%20Dat.mp3,https://vi.chiasenhac.vn/nghe-album/te-qua-di-thoi-single-xss7v7dqqt2tme.html
333,Than Thân (Korean Version),Jang Mi and Nicky,https://data.chiasenhac.com/data/cover/131/130756.jpg,https://data25.chiasenhac.com/download2/2131/6/2130220-1a1ae725/128/Than%20Than%20Korean%20Version_%20-%20Jang%20Mi_%20Nic.mp3,https://vi.chiasenhac.vn/nghe-album/than-than-korean-version-single-xss7v7q7qt2tet.html
334,Cứ Thế Rời Xa (Remix),Yến Tatoo,https://data.chiasenhac.com/data/cover/131/130752.jpg,https://data25.chiasenhac.com/download2/2131/6/2130207-92147ffd/128/Cu%20The%20Roi%20Xa%20Remix_%20-%20Yen%20Tatoo.mp3,https://vi.chiasenhac.vn/nghe-album/cu-the-roi-xa-remix-single-xss7v7qbqt2teq.html
335,Kẻ Mộng Mơ,Reddy,https://data.chiasenhac.com/data/cover/131/130751.jpg,https://data25.chiasenhac.com/download2/2131/6/2130206-bbd5c001/128/Ke%20Mong%20Mo%20-%20Reddy.mp3,https://vi.chiasenhac.vn/nghe-album/ke-mong-mo-single-xss7v7qcqt2tev.html
336,Buồn Làm Chi Em Ơi,Hoài Lâm and Tamke,https://data.chiasenhac.com/data/cover/131/130747.jpg,https://data25.chiasenhac.com/download2/2131/6/2130177-b33e8a26/128/Buon%20Lam%20Chi%20Em%20Oi%20-%20Hoai%20Lam_%20Tamke.mp3,https://vi.chiasenhac.vn/nghe-album/buon-lam-chi-em-oi-new-single-xss7v7t0qt2tfn.html
337,Đến Nỗi Buồn Cũng Cô Đơn,Lý Nhật Nam and Tâm Vly,https://data.chiasenhac.com/data/cover/131/130694.jpg,https://data25.chiasenhac.com/download2/2131/6/2130026-0717e123/128/Den%20Noi%20Buon%20Cung%20Co%20Don%20-%20Ly%20Nhat%20Nam_.mp3,https://vi.chiasenhac.vn/nghe-album/den-noi-buon-cung-co-don-single-xss7vmv5qt282h.html
338,Muốn Gì Thì Em Cứ Nói Đi,Thái Tuấn,https://data.chiasenhac.com/data/cover/131/130693.jpg,https://data25.chiasenhac.com/download2/2131/3/2130023-860698e2/128/Muon%20Gi%20Thi%20Em%20Cu%20Noi%20Di%20-%20Thai%20Tuan.mp3,https://vi.chiasenhac.vn/nghe-album/muon-gi-thi-em-cu-noi-di-single-xss7vmv6qt282k.html
339,Way To Smile,GENZ,https://data.chiasenhac.com/data/cover/131/130692.jpg,https://data25.chiasenhac.com/download2/2131/6/2130022-38bad8a5/128/Way%20To%20Smile%20-%20GENZ.mp3,https://vi.chiasenhac.vn/nghe-album/way-to-smile-single-xss7vmv7qt282t.html
340,Đành Chia Đôi Mãi Mãi,Dieu My and C' MAD,https://data.chiasenhac.com/data/cover/131/130691.jpg,https://data25.chiasenhac.com/download2/2131/6/2130021-01997d34/128/Danh%20Chia%20Doi%20Mai%20Mai%20-%20Dieu%20My_%20C_%20MAD.mp3,https://vi.chiasenhac.vn/nghe-album/danh-chia-doi-mai-mai-single-xss7vmvmqt2828.html
341,Lời Anh Muốn Nói,Jon,https://data.chiasenhac.com/data/cover/131/130690.jpg,https://data25.chiasenhac.com/download2/2131/6/2130019-11053a7c/128/Loi%20Anh%20Muon%20Noi%20-%20Jon.mp3,https://vi.chiasenhac.vn/nghe-album/loi-anh-muon-noi-single-xss7vmvwqt2829.html
342,Cuộc Gọi Nhỡ,Vương Anh Tú,https://data.chiasenhac.com/data/cover/131/130689.jpg,https://data25.chiasenhac.com/download2/2131/6/2130018-118a09d0/128/Cuoc%20Goi%20Nho%20-%20Vuong%20Anh%20Tu.mp3,https://vi.chiasenhac.vn/nghe-album/cuoc-goi-nho-single-xss7vmvrqt282a.html
343,Liệu Giờ Ai,2T and Venn,https://data.chiasenhac.com/data/cover/131/130688.jpg,https://data25.chiasenhac.com/download2/2131/6/2130009-ea516052/128/Lieu%20Gio%20Ai%20-%202T_%20Venn.mp3,https://vi.chiasenhac.vn/nghe-album/lieu-gio-ai-single-xss7vmvbqt282q.html
344,Em Nào Nhớ Tui,Thiên Khôi and R.Tee,https://data.chiasenhac.com/data/cover/131/130687.jpg,https://data25.chiasenhac.com/download2/2131/6/2130005-43647463/128/Em%20Nao%20Nho%20Tui%20-%20Thien%20Khoi_%20R_Tee.mp3,https://vi.chiasenhac.vn/nghe-album/em-nao-nho-tui-single-xss7vmvcqt282v.html
345,Anh Sẽ Chẳng Làm Em Khó Xử,Nam Anh and Lê Chí Trung,https://data.chiasenhac.com/data/cover/131/130664.jpg,https://data25.chiasenhac.com/download2/2130/6/2129857-6f61a58a/128/Anh%20Se%20Chang%20Lam%20Em%20Kho%20Xu%20-%20Nam%20Anh_%20Le.mp3,https://vi.chiasenhac.vn/nghe-album/anh-se-chang-lam-em-kho-xu-single-xss7vms3qt284w.html
346,Ố Là La,Châu Thiên Kim,https://data.chiasenhac.com/data/cover/131/130661.jpg,https://data25.chiasenhac.com/download2/2130/6/2129854-b4df7743/128/O%20La%20La%20-%20Chau%20Thien%20Kim.mp3,https://vi.chiasenhac.vn/nghe-album/o-la-la-single-xss7vms6qt284k.html
347,Hôm Nay Mùa Xuân,Avin Lu,https://data.chiasenhac.com/data/cover/131/130659.jpg,https://data25.chiasenhac.com/download2/2130/6/2129851-53e7095d/128/Hom%20Nay%20Mua%20Xuan%20-%20Avin%20Lu.mp3,https://vi.chiasenhac.vn/nghe-album/hom-nay-mua-xuan-single-xss7vmsmqt2848.html
348,Xin Cô Đơn Đi,K-ICM and APJ,https://data.chiasenhac.com/data/cover/131/130656.jpg,https://data25.chiasenhac.com/download2/2130/6/2129847-3e8146c3/128/Xin%20Co%20Don%20Di%20-%20K-ICM_%20APJ.mp3,https://vi.chiasenhac.vn/nghe-album/xin-co-don-di-single-xss7vmsbqt284q.html
349,Qua Khung Cửa Sổ,Chillies,https://data.chiasenhac.com/data/cover/131/130653.jpg,https://data25.chiasenhac.com/download2/2130/6/2129844-9013b480/128/Qua%20Khung%20Cua%20So%20-%20Chillies.mp3,https://vi.chiasenhac.vn/nghe-album/qua-khung-cua-so-single-xss7vmsqqt284e.html
350,Vẫn Còn Có Anh Đây,Cao Nam Thành,https://data.chiasenhac.com/data/cover/131/130629.jpg,https://data25.chiasenhac.com/download2/2130/6/2129614-26ac4ba5/128/Van%20Con%20Co%20Anh%20Day%20-%20Cao%20Nam%20Thanh.mp3,https://vi.chiasenhac.vn/nghe-album/van-con-co-anh-day-single-xss7vm66qt28kk.html
351,Tóc Ngắn Ngang Vai 2,Marr D and Black T,https://data.chiasenhac.com/data/cover/131/130601.jpg,https://data25.chiasenhac.com/download2/2130/6/2129494-6d49e207/128/Toc%20Ngan%20Ngang%20Vai%202%20-%20Marr%20D_%20Black%20T.mp3,https://vi.chiasenhac.vn/nghe-album/toc-ngan-ngang-vai-2-single-xss7vmmvqt2882.html
352,ToGetHer,Binz,https://data.chiasenhac.com/data/cover/131/130570.jpg,https://data25.chiasenhac.com/download2/2130/6/2129378-0ed30d11/128/ToGetHer%20-%20Binz.mp3,https://vi.chiasenhac.vn/nghe-album/together-single-xss7vmrzqt28a1.html
353,Own Pain,Ha Jin,https://data.chiasenhac.com/data/cover/131/130529.jpg,https://data25.chiasenhac.com/download2/2130/6/2129170-0914b69d/128/Own%20Pain%20-%20Ha%20Jin.mp3,https://vi.chiasenhac.vn/nghe-album/kairos-ost-part3-single-xss7vmcrqt28va.html
354,Thiệp Hồng,TVk and  Gumin and  DuyNH Prod,https://data.chiasenhac.com/data/cover/131/130524.jpg,https://data25.chiasenhac.com/download2/2130/6/2129161-7a0103bd/128/Thiep%20Hong%20-%20TVk_%20Gumin_%20DuyNH%20Prod.mp3,https://vi.chiasenhac.vn/nghe-album/thiep-hong-single-xss7vmctqt28vf.html
355,Bánh Mì Không,DuUyen,https://data.chiasenhac.com/data/cover/131/130523.jpg,https://data25.chiasenhac.com/download2/2130/6/2129159-ff11924f/128/Banh%20Mi%20Khong%20-%20DuUyen.mp3,https://vi.chiasenhac.vn/nghe-album/banh-mi-khong-single-xss7vmd0qt28mn.html
356,Cứ Vội Vàng,Minh Vương M4U and ACV,https://data.chiasenhac.com/data/cover/131/130504.jpg,https://data25.chiasenhac.com/download2/2130/6/2129079-92553d80/128/Cu%20Voi%20Vang%20-%20Minh%20Vuong%20M4U_%20ACV.mp3,https://vi.chiasenhac.vn/nghe-album/cu-voi-vang-single-xss7vmq3qt28ew.html
357,Hoa Chưa Tàn Tình Đã Tan,NB3 Hoài Bảo,https://data.chiasenhac.com/data/cover/131/130502.jpg,https://data25.chiasenhac.com/download2/2139/6/2138763-c7967f98/128/Hoa%20Chua%20Tan%20Tinh%20Da%20Tan%20-%20NB3%20Hoai%20Bao.mp3,https://vi.chiasenhac.vn/nghe-album/hoa-chua-tan-tinh-da-tan-single-xss7vmq5qt28eh.html
358,Tình Ma,3288 and Trippy S,https://data.chiasenhac.com/data/cover/131/130498.jpg,https://data25.chiasenhac.com/download2/2130/6/2129039-483cf650/128/Tinh%20Ma%20-%203288_%20Trippy%20S.mp3,https://vi.chiasenhac.vn/nghe-album/tinh-ma-single-xss7vmqwqt28e9.html
359,Đường Vô Cùng,Quý Flow,https://data.chiasenhac.com/data/cover/131/130497.jpg,https://data25.chiasenhac.com/download2/2130/6/2129037-42cc8030/128/Duong%20Vo%20Cung%20-%20Quy%20Flow.mp3,https://vi.chiasenhac.vn/nghe-album/duong-vo-cung-single-xss7vmqrqt28ea.html
360,Anh Đánh Rơi Em Này,Tuyến Kim and Đạt Khói,https://data.chiasenhac.com/data/cover/131/130474.jpg,https://data3.chiasenhac.com/downloads/2129/6/2128960-97e59f88/128/Anh%20Danh%20Roi%20Em%20Nay%20-%20Tuyen%20Kim_%20Dat%20Kho.mp3,https://vi.chiasenhac.vn/nghe-album/anh-danh-roi-em-nay-single-xss7vw0zqt29n1.html
361,Nở À Nở Ơi,Đinh Kiến Phong and TRUNKY,https://data.chiasenhac.com/data/cover/131/130470.jpg,https://data3.chiasenhac.com/downloads/2129/6/2128907-811d4aea/128/No%20A%20No%20Oi%20-%20Dinh%20Kien%20Phong_%20TRUNKY.mp3,https://vi.chiasenhac.vn/nghe-album/no-a-no-oi-single-xss7vw05qt29nh.html
362,Anh Chỉ Giỏi Giả Vờ,Huỳnh Ái Vy,https://data.chiasenhac.com/data/cover/131/130469.jpg,https://data3.chiasenhac.com/downloads/2129/6/2128906-db451986/128/Anh%20Chi%20Gioi%20Gia%20Vo%20-%20Huynh%20Ai%20Vy.mp3,https://vi.chiasenhac.vn/nghe-album/anh-chi-gioi-gia-vo-single-xss7vw06qt29nk.html
363,Buồn Vì Khi Ta Mất Nhau,Trịnh Đình Quang,https://data.chiasenhac.com/data/cover/131/130467.jpg,https://data3.chiasenhac.com/downloads/2129/6/2128904-23726f2a/128/Buon%20Vi%20Khi%20Ta%20Mat%20Nhau%20-%20Trinh%20Dinh%20Qua.mp3,https://vi.chiasenhac.vn/nghe-album/buon-vi-khi-ta-mat-nhau-xss7vw0mqt29n8.html
364,Sóng,Mạnh Hakyno,https://data.chiasenhac.com/data/cover/131/130464.jpg,https://data3.chiasenhac.com/downloads/2129/6/2128888-8b676a7a/128/Song%20-%20Manh%20Hakyno.mp3,https://vi.chiasenhac.vn/nghe-album/song-single-xss7vw0bqt29nq.html
365,Lời Đường Mật,Lyly and  HIEUTHUHAI,https://data.chiasenhac.com/data/cover/131/130403.jpg,https://data3.chiasenhac.com/downloads/2129/6/2128701-0fe5cb7d/128/Loi%20Duong%20Mat%20-%20Lyly_%20HIEUTHUHAI.mp3,https://vi.chiasenhac.vn/nghe-album/loi-duong-mat-single-xss7vwsmqt2948.html
366,Em Không Biết Nữa,Minh Huy and TRUC and Khoáng,https://data.chiasenhac.com/data/cover/131/130401.jpg,https://data3.chiasenhac.com/downloads/2129/6/2128687-42fb9649/128/Em%20Khong%20Biet%20Nua%20-%20Minh%20Huy_%20TRUC_%20Khoa.mp3,https://vi.chiasenhac.vn/nghe-album/em-khong-biet-nua-single-xss7vwsrqt294a.html
367,Mới Đó Đã Vội,Dương Hoàng Yến,https://data.chiasenhac.com/data/cover/131/130399.jpg,https://data3.chiasenhac.com/downloads/2129/6/2128674-456e6226/128/Moi%20Do%20Da%20Voi%20-%20Duong%20Hoang%20Yen.mp3,https://vi.chiasenhac.vn/nghe-album/moi-do-da-voi-single-xss7vwscqt294v.html
368,Nhớ Người Yêu,Như Quỳnh and Trường Vũ,https://data.chiasenhac.com/data/cover/131/130397.jpg,https://data3.chiasenhac.com/downloads/2129/6/2128662-55fa492a/128/Nho%20Nguoi%20Yeu%20-%20Nhu%20Quynh_%20Truong%20Vu.mp3,https://vi.chiasenhac.vn/nghe-album/thuy-nga-music-box-2-nho-nguoi-yeu-singer-xss7vwsqqt294e.html
369,Mộng Tương Phùng,Chris Vox,https://data.chiasenhac.com/data/cover/131/130378.jpg,https://data3.chiasenhac.com/downloads/2129/6/2128465-c4e2a20d/128/Mong%20Tuong%20Phung%20-%20Chris%20Vox.mp3,https://vi.chiasenhac.vn/nghe-album/mong-tuong-phung-single-xss7vw6zqt29k1.html
370,Giá Như,Kiimdon,https://data.chiasenhac.com/data/cover/131/130376.jpg,https://data3.chiasenhac.com/downloads/2129/6/2128463-b03f904a/128/Gia%20Nhu%20-%20Kiimdon.mp3,https://vi.chiasenhac.vn/nghe-album/gia-nhu-single-xss7vw63qt29kw.html
371,Miền Trung Ơi Cố Lên,Sha Băng,https://data.chiasenhac.com/data/cover/131/130375.jpg,https://data3.chiasenhac.com/downloads/2129/6/2128461-c133f96b/128/Mien%20Trung%20Oi%20Co%20Len%20-%20Sha%20Bang.mp3,https://vi.chiasenhac.vn/nghe-album/mien-trung-oi-co-len-single-xss7vw6sqt29k4.html
372,Hành Tinh Ánh Sáng,Vũ Cát Tường,https://data.chiasenhac.com/data/cover/131/130342.jpg,https://data3.chiasenhac.com/downloads/2129/6/2128394-29806b13/128/Hanh%20Tinh%20Anh%20Sang%20-%20Vu%20Cat%20Tuong.mp3,https://vi.chiasenhac.vn/nghe-album/mot-trieu-nam-anh-sang-ep-xss7vwm5qt298h.html
373,Đừng Chờ Đợi,G5R Squad and Phạm Sắc Lệnh,https://data.chiasenhac.com/data/cover/131/130324.jpg,https://data3.chiasenhac.com/downloads/2129/6/2128295-1988083c/128/Dung%20Cho%20Doi%20-%20G5R%20Squad_%20Pham%20Sac%20Lenh.mp3,https://vi.chiasenhac.vn/nghe-album/dung-cho-doi-single-xss7vww7qt299t.html
374,Nếu Như Có Thể,1998 Studio,https://data.chiasenhac.com/data/cover/131/130323.jpg,https://data3.chiasenhac.com/downloads/2129/6/2128292-43db3e55/128/Neu%20Nhu%20Co%20The%20-%201998%20Studio.mp3,https://vi.chiasenhac.vn/nghe-album/neu-nhu-co-the-single-xss7vwwmqt2998.html
375,Gây Mê Rồi Bỏ Bê,Hồ Văn Hơi,https://data.chiasenhac.com/data/cover/131/130310.jpg,https://data3.chiasenhac.com/downloads/2129/6/2128236-f4a114a9/128/Gay%20Me%20Roi%20Bo%20Be%20-%20Ho%20Van%20Hoi.mp3,https://vi.chiasenhac.vn/nghe-album/gay-me-roi-bo-be-single-xss7vwr5qt29ah.html
376,Kết Thúc Lưng Chừng,Văn Võ Ngọc Nhân,https://data.chiasenhac.com/data/cover/131/130276.jpg,https://data3.chiasenhac.com/downloads/2129/6/2128083-fb1a3b4c/128/Ket%20Thuc%20Lung%20Chung%20-%20Van%20Vo%20Ngoc%20Nhan.mp3,https://vi.chiasenhac.vn/nghe-album/ket-thuc-lung-chung-single-xss7vwc7qt29vt.html
377,Ừ! Em Đúng,Duy Tiến,https://data.chiasenhac.com/data/cover/131/130272.jpg,https://data3.chiasenhac.com/downloads/2128/6/2127946-ad2275e1/128/U_%20Em%20Dung%20-%20Duy%20Tien.mp3,https://vi.chiasenhac.vn/nghe-album/u-em-dung-single-xss7vwcbqt29vq.html
378,Một Ngày Nào Đó,Kul and Bee and Sữa and 2N,https://data.chiasenhac.com/data/cover/131/130271.jpg,https://data3.chiasenhac.com/downloads/2128/6/2127944-40d2aea4/128/Mot%20Ngay%20Nao%20Do%20-%20Kul_%20Bee_%20Sua_%202N.mp3,https://vi.chiasenhac.vn/nghe-album/mot-ngay-nao-do-single-xss7vwccqt29vv.html
379,Cánh Hoa Yêu,Nguyễn Lam Tuyền,https://data.chiasenhac.com/data/cover/131/130266.jpg,https://data3.chiasenhac.com/downloads/2128/6/2127911-7e2cf6dd/128/Canh%20Hoa%20Yeu%20-%20Nguyen%20Lam%20Tuyen.mp3,https://vi.chiasenhac.vn/nghe-album/canh-hoa-yeu-singer-xss7vwdzqt29m1.html
380,Big City Boi (Orinn Remix),Binz and Touliver,https://data.chiasenhac.com/data/cover/131/130258.jpg,https://data3.chiasenhac.com/downloads/2128/6/2127856-add486fa/128/Big%20City%20Boi%20Orinn%20Remix_%20-%20Binz_%20Touliv.mp3,https://vi.chiasenhac.vn/nghe-album/bigcityboi-orinn-remix-single-xss7vwdwqt29m9.html
381,Núi Ơi,Kiều Diễm and Đỗ Minh Hiếu,https://data.chiasenhac.com/data/cover/131/130251.jpg,https://data3.chiasenhac.com/downloads/2128/6/2127834-b150cfda/128/Nui%20Oi%20-%20Kieu%20Diem_%20Do%20Minh%20Hieu.mp3,https://vi.chiasenhac.vn/nghe-album/nui-oi-single-xss7vwq0qt29en.html
382,6 Giờ Sáng,An Nam,https://data.chiasenhac.com/data/cover/131/130250.jpg,https://data3.chiasenhac.com/downloads/2128/3/2127832-1d87350d/128/6%20Gio%20Sang%20-%20An%20Nam.mp3,https://vi.chiasenhac.vn/nghe-album/6-gio-sang-single-xss7vwqzqt29e1.html
383,Là Một Thằng Con Trai,Jack,https://data.chiasenhac.com/data/cover/131/130242.jpg,https://data3.chiasenhac.com/downloads/2128/6/2127794-d6d7f21b/128/La%20Mot%20Thang%20Con%20Trai%20-%20Jack.mp3,https://vi.chiasenhac.vn/nghe-album/la-1-thang-con-trai-singer-xss7vwqwqt29e9.html
384,Tình Lỡ (Cover),Trà Ngọc Hằng,https://data.chiasenhac.com/data/cover/131/130216.jpg,https://data3.chiasenhac.com/downloads/2128/6/2127695-604a8ca9/128/Tinh%20Lo%20Cover_%20-%20Tra%20Ngoc%20Hang.mp3,https://vi.chiasenhac.vn/nghe-album/tinh-lo-cover-single-xss7vr03qt2anw.html
385,Rồi Sẽ Có Một Người (Acoustic),Khởi My and Jarvis Huỳnh,https://data.chiasenhac.com/data/cover/131/130215.jpg,https://data3.chiasenhac.com/downloads/2128/6/2127694-358cd63a/128/Roi%20Se%20Co%20Mot%20Nguoi%20Acoustic_%20-%20Khoi%20My_.mp3,https://vi.chiasenhac.vn/nghe-album/roi-se-co-mot-nguoi-acoustic-single-xss7vr0sqt2an4.html
386,Tình Sầu Vương,Búp and CongHau and L-XO,https://data.chiasenhac.com/data/cover/131/130210.jpg,https://data3.chiasenhac.com/downloads/2128/6/2127672-6bebe769/128/Tinh%20Sau%20Vuong%20-%20Bup_%20CongHau_%20L-XO.mp3,https://vi.chiasenhac.vn/nghe-album/tinh-sau-vuong-single-xss7vr0wqt2an9.html
387,Mặc Cho Đúng Sai (Lofi Version),Phương Đặng and ACV,https://data.chiasenhac.com/data/cover/131/130209.jpg,https://data3.chiasenhac.com/downloads/2128/6/2127667-fd8124c2/128/Mac%20Cho%20Dung%20Sai%20Lofi%20Version_%20-%20Phuong.mp3,https://vi.chiasenhac.vn/nghe-album/mac-cho-dung-sai-single-xss7vr0rqt2ana.html
388,Hai Đám Mây,Khói,https://data.chiasenhac.com/data/cover/131/130193.jpg,https://data3.chiasenhac.com/downloads/2128/6/2127541-fa8d0b5e/128/Hai%20Dam%20May%20-%20Khoi.mp3,https://vi.chiasenhac.vn/nghe-album/hai-dam-may-xss7vrzrqt2a1a.html
